t_values,ir_values,red_values
11.697304,41617.0,59920.0
11.708272,41648.0,59925.0
11.721756,41643.0,59915.0
11.7343,41629.0,59928.0
11.746856,41630.0,59921.0
11.759696,41621.0,59905.0
11.770664,41615.0,59888.0
11.784144,41612.0,59905.0
11.796696,41609.0,59901.0
11.809532,41634.0,59890.0
11.820504,41620.0,59893.0
11.833968,41597.0,59893.0
11.846516,41601.0,59858.0
11.859352,41617.0,59870.0
11.87032,41607.0,59868.0
11.883792,41600.0,59869.0
11.896336,41597.0,59853.0
11.909172,41588.0,59867.0
11.920136,41602.0,59856.0
11.933608,41593.0,59842.0
11.946156,41595.0,59840.0
11.958992,41597.0,59850.0
11.96996,41585.0,59860.0
11.983428,41573.0,59854.0
11.995976,41584.0,59847.0
12.008528,41580.0,59835.0
12.02136,41580.0,59824.0
12.032328,41582.0,59836.0
12.045796,41587.0,59830.0
12.058344,41567.0,59842.0
12.071184,41578.0,59829.0
12.08216,41575.0,59822.0
12.095628,41560.0,59818.0
12.108176,41561.0,59845.0
12.121012,41562.0,59821.0
12.131984,41561.0,59826.0
12.145452,41556.0,59830.0
12.158004,41552.0,59840.0
12.170832,41559.0,59818.0
12.181804,41566.0,59824.0
12.195284,41553.0,59834.0
12.207832,41556.0,59802.0
12.220664,41551.0,59820.0
12.23164,41545.0,59817.0
12.245116,41558.0,59806.0
12.257668,41536.0,59820.0
12.270504,41558.0,59800.0
12.281476,41564.0,59810.0
12.294944,41550.0,59820.0
12.3075,41561.0,59809.0
12.320328,41558.0,59824.0
12.331292,41543.0,59824.0
12.344768,41546.0,59834.0
12.35732,41527.0,59807.0
12.369864,41539.0,59813.0
12.382704,41533.0,59814.0
12.393672,41547.0,59806.0
12.407144,41516.0,59777.0
12.419696,41537.0,59780.0
12.432528,41520.0,59790.0
12.4435,41527.0,59765.0
12.456988,41509.0,59773.0
12.469536,41525.0,59752.0
12.482372,41495.0,59735.0
12.493344,41518.0,59736.0
12.506808,41508.0,59728.0
12.51936,41506.0,59710.0
12.532204,41504.0,59685.0
12.543172,41501.0,59676.0
12.556652,41490.0,59665.0
12.5692,41477.0,59689.0
12.582032,41488.0,59656.0
12.593004,41487.0,59650.0
12.606488,41475.0,59648.0
12.619032,41475.0,59634.0
12.631868,41492.0,59641.0
12.642836,41478.0,59633.0
12.6563,41468.0,59619.0
12.668848,41458.0,59610.0
12.681684,41462.0,59613.0
12.692656,41467.0,59630.0
12.706128,41455.0,59605.0
12.718672,41451.0,59594.0
12.73122,41450.0,59604.0
12.744064,41429.0,59583.0
12.755036,41438.0,59568.0
12.768504,41446.0,59556.0
12.781052,41433.0,59568.0
12.793888,41447.0,59562.0
12.804852,41442.0,59559.0
12.818316,41431.0,59545.0
12.830868,41416.0,59540.0
12.843704,41424.0,59519.0
12.854676,41417.0,59528.0
12.868144,41421.0,59517.0
12.880692,41404.0,59498.0
12.893524,41412.0,59513.0
12.904496,41410.0,59505.0
12.917952,41399.0,59511.0
12.930508,41400.0,59513.0
12.943056,41416.0,59492.0
12.955888,41393.0,59503.0
12.966856,41393.0,59498.0
12.980328,41397.0,59501.0
12.99288,41399.0,59507.0
13.005716,41384.0,59501.0
13.016688,41389.0,59512.0
13.030156,41387.0,59508.0
13.042712,41402.0,59494.0
13.05554,41375.0,59482.0
13.066512,41389.0,59492.0
13.079988,41385.0,59490.0
13.092536,41372.0,59469.0
13.105372,41375.0,59500.0
13.116344,41378.0,59478.0
13.129824,41369.0,59474.0
13.142368,41363.0,59474.0
13.1552,41371.0,59466.0
13.166164,41375.0,59487.0
13.179628,41367.0,59484.0
13.192172,41359.0,59471.0
13.20472,41357.0,59457.0
13.217548,41369.0,59461.0
13.228512,41364.0,59470.0
13.24198,41352.0,59453.0
13.254528,41361.0,59476.0
13.26736,41341.0,59474.0
13.278332,41343.0,59443.0
13.291808,41334.0,59464.0
13.30436,41347.0,59459.0
13.317192,41341.0,59454.0
13.328164,41344.0,59459.0
13.34164,41346.0,59453.0
13.354192,41347.0,59473.0
13.367032,41335.0,59452.0
13.378,41335.0,59446.0
13.391472,41324.0,59444.0
13.40402,41332.0,59427.0
13.41686,41337.0,59427.0
13.427824,41347.0,59421.0
13.441304,41340.0,59415.0
13.453856,41319.0,59394.0
13.466404,41336.0,59410.0
13.479236,41347.0,59382.0
13.490208,41324.0,59383.0
13.503676,41326.0,59376.0
13.516224,41330.0,59372.0
13.529056,41341.0,59372.0
13.540028,41327.0,59368.0
13.553496,41316.0,59374.0
13.566052,41326.0,59360.0
13.578888,41307.0,59371.0
13.58986,41316.0,59357.0
13.603324,41339.0,59352.0
13.615868,41306.0,59348.0
13.628708,41322.0,59356.0
13.639684,41305.0,59362.0
13.653148,41319.0,59346.0
13.665692,41318.0,59342.0
13.67824,41303.0,59329.0
13.691068,41300.0,59300.0
13.70204,41313.0,59319.0
13.715512,41299.0,59298.0
13.728056,41315.0,59290.0
13.740884,41295.0,59286.0
13.751856,41291.0,59305.0
13.765324,41281.0,59277.0
13.777872,41289.0,59263.0
13.790708,41288.0,59264.0
13.80168,41284.0,59263.0
13.815156,41280.0,59263.0
13.827704,41279.0,59259.0
13.840536,41285.0,59221.0
13.8515,41286.0,59238.0
13.864988,41279.0,59229.0
13.877532,41261.0,59234.0
13.890368,41270.0,59238.0
13.901336,41260.0,59247.0
13.914804,41281.0,59218.0
13.927348,41262.0,59214.0
13.9399,41255.0,59214.0
13.952732,41266.0,59214.0
13.963704,41251.0,59219.0
13.977168,41277.0,59225.0
13.989716,41247.0,59205.0
14.00256,41265.0,59203.0
14.013532,41257.0,59199.0
14.027,41254.0,59209.0
14.039548,41250.0,59206.0
14.052384,41254.0,59214.0
14.063348,41252.0,59223.0
14.07682,41261.0,59202.0
14.089368,41246.0,59218.0
14.1022,41270.0,59206.0
14.113172,41243.0,59198.0
14.126644,41244.0,59205.0
14.139188,41240.0,59220.0
14.152024,41253.0,59232.0
14.162992,41252.0,59212.0
14.176452,41247.0,59205.0
14.189004,41238.0,59215.0
14.201548,41243.0,59240.0
14.21438,41244.0,59216.0
14.225352,41242.0,59251.0
14.238832,41255.0,59229.0
14.251384,41255.0,59232.0
14.264216,41252.0,59238.0
14.275188,41251.0,59216.0
14.288656,41241.0,59227.0
14.301212,41251.0,59225.0
14.314044,41252.0,59221.0
14.325016,41253.0,59217.0
14.338492,41226.0,59178.0
14.351044,41247.0,59174.0
14.363876,41228.0,59153.0
14.374848,41222.0,59172.0
14.388332,41241.0,59140.0
14.400888,41243.0,59144.0
14.413716,41249.0,59127.0
14.424684,41224.0,59144.0
14.438156,41236.0,59120.0
14.450708,41254.0,59105.0
14.46354,41237.0,59100.0
14.474508,41233.0,59111.0
14.487976,41232.0,59082.0
14.500528,41251.0,59087.0
14.513072,41235.0,59088.0
14.52592,41253.0,59084.0
14.536888,41224.0,59074.0
14.550356,41240.0,59059.0
14.562904,41227.0,59061.0
14.575732,41224.0,59051.0
14.5867,41222.0,59046.0
14.600184,41237.0,59040.0
14.612732,41209.0,59021.0
14.625568,41206.0,59017.0
14.636536,41211.0,58999.0
14.650008,41218.0,58991.0
14.662552,41215.0,58979.0
14.675392,41197.0,58985.0
14.686356,41198.0,58976.0
14.699832,41200.0,58987.0
14.712376,41209.0,58982.0
14.725212,41198.0,58969.0
14.73618,41215.0,58965.0
14.749652,41193.0,58964.0
14.762204,41204.0,58956.0
14.775036,41186.0,58942.0
14.786004,41220.0,58954.0
14.799476,41194.0,58961.0
14.81202,41192.0,58958.0
14.824576,41197.0,58951.0
14.837412,41191.0,58951.0
14.84838,41189.0,58928.0
14.861852,41193.0,58924.0
14.874396,41168.0,58927.0
14.887232,41200.0,58936.0
14.898196,41196.0,58919.0
14.911676,41182.0,58924.0
14.924224,41193.0,58930.0
14.93706,41196.0,58924.0
14.948032,41188.0,58916.0
14.961504,41170.0,58918.0
14.97406,41189.0,58913.0
14.9869,41181.0,58916.0
14.997864,41188.0,58920.0
15.011336,41189.0,58910.0
15.023888,41185.0,58916.0
15.036728,41206.0,58920.0
15.0477,41197.0,58908.0
15.06118,41186.0,58904.0
15.07374,41183.0,58920.0
15.086572,41183.0,58905.0
15.097536,41179.0,58912.0
15.111004,41181.0,58918.0
15.123564,41193.0,58906.0
15.136404,41182.0,58912.0
15.147372,41188.0,58903.0
15.160848,41187.0,58911.0
15.173396,41182.0,58928.0
15.186232,41194.0,58939.0
15.1972,41200.0,58935.0
15.21068,41194.0,58924.0
15.223228,41191.0,58928.0
15.23606,41178.0,58928.0
15.247028,41188.0,58919.0
15.260496,41181.0,58887.0
15.27306,41194.0,58884.0
15.285896,41185.0,58870.0
15.296868,41196.0,58865.0
15.31034,41186.0,58835.0
15.322888,41179.0,58813.0
15.33544,41178.0,58800.0
15.348276,41190.0,58792.0
15.359244,41196.0,58796.0
15.372716,41154.0,58772.0
15.385268,41162.0,58750.0
15.3981,41168.0,58740.0
15.409068,41178.0,58741.0
15.422552,41161.0,58720.0
15.435096,41154.0,58701.0
15.447928,41165.0,58701.0
15.458896,41162.0,58716.0
15.472368,41144.0,58698.0
15.484916,41166.0,58677.0
15.49776,41145.0,58662.0
15.508724,41158.0,58661.0
15.5222,41150.0,58644.0
15.534748,41155.0,58640.0
15.54758,41139.0,58632.0
15.558552,41159.0,58640.0
15.572028,41156.0,58641.0
15.584568,41142.0,58634.0
15.59712,41156.0,58589.0
15.609948,41137.0,58605.0
15.620916,41144.0,58625.0
15.634392,41149.0,58622.0
15.64694,41146.0,58608.0
15.659772,41146.0,58589.0
15.670736,41150.0,58589.0
15.684208,41164.0,58593.0
15.696756,41158.0,58600.0
15.7096,41148.0,58586.0
15.720568,41175.0,58591.0
15.734048,41145.0,58575.0
15.7466,41142.0,58579.0
15.75944,41139.0,58564.0
15.770412,41160.0,58569.0
15.783888,41146.0,58569.0
15.796436,41152.0,58574.0
15.809276,41145.0,58562.0
15.82024,41137.0,58529.0
15.833712,41130.0,58527.0
15.84626,41143.0,58526.0
15.8591,41120.0,58518.0
15.870068,41136.0,58519.0
15.883548,41139.0,58504.0
15.896108,41140.0,58503.0
15.908936,41116.0,58495.0
15.919908,41113.0,58494.0
15.933392,41127.0,58496.0
15.945948,41127.0,58487.0
15.958784,41106.0,58488.0
15.969756,41115.0,58487.0
15.983228,41123.0,58478.0
15.99578,41120.0,58471.0
16.008616,41117.0,58478.0
16.019588,41124.0,58503.0
16.03306,41129.0,58493.0
16.045612,41134.0,58503.0
16.058452,41117.0,58495.0
16.069416,41126.0,58492.0
16.082896,41137.0,58500.0
16.095448,41133.0,58525.0
16.108284,41149.0,58533.0
16.119252,41132.0,58548.0
16.132724,41159.0,58541.0
16.145272,41145.0,58556.0
16.158112,41154.0,58580.0
16.169084,41152.0,58575.0
16.18256,41171.0,58580.0
16.195112,41164.0,58574.0
16.20766,41158.0,58564.0
16.2205,41161.0,58565.0
16.231468,41173.0,58566.0
16.244932,41169.0,58548.0
16.257488,41177.0,58529.0
16.270316,41156.0,58527.0
16.281288,41175.0,58532.0
16.294764,41180.0,58502.0
16.307324,41167.0,58492.0
16.320164,41192.0,58509.0
16.331136,41199.0,58497.0
16.344608,41193.0,58507.0
16.357156,41188.0,58520.0
16.37,41197.0,58519.0
16.380968,41195.0,58524.0
16.394436,41213.0,58529.0
16.406988,41209.0,58546.0
16.419816,41229.0,58556.0
16.430788,41218.0,58556.0
16.444256,41243.0,58598.0
16.456812,41236.0,58608.0
16.469648,41258.0,58609.0
16.480616,41245.0,58623.0
16.494084,41243.0,58630.0
16.506628,41258.0,58638.0
16.519468,41262.0,58658.0
16.53044,41269.0,58663.0
16.5439,41265.0,58659.0
16.556448,41277.0,58666.0
16.56928,41276.0,58664.0
16.580248,41276.0,58674.0
16.593712,41287.0,58653.0
16.606264,41286.0,58671.0
16.619088,41282.0,58677.0
16.630052,41299.0,58670.0
16.643532,41284.0,58672.0
16.656076,41309.0,58667.0
16.66862,41294.0,58692.0
16.68146,41311.0,58691.0
16.692428,41288.0,58682.0
16.705896,41306.0,58701.0
16.718444,41300.0,58702.0
16.731272,41306.0,58689.0
16.742236,41317.0,58701.0
16.75572,41294.0,58702.0
16.76826,41295.0,58715.0
16.781088,41315.0,58718.0
16.792052,41309.0,58734.0
16.80552,41327.0,58730.0
16.818068,41328.0,58743.0
16.830616,41320.0,58749.0
16.843448,41335.0,58756.0
16.85442,41331.0,58732.0
16.867888,41322.0,58760.0
16.880436,41337.0,58755.0
16.893276,41328.0,58750.0
16.904244,41335.0,58773.0
16.917708,41348.0,58770.0
16.93026,41329.0,58754.0
16.943096,41343.0,58768.0
16.95406,41343.0,58778.0
16.967532,41342.0,58812.0
16.980092,41352.0,58800.0
16.992932,41342.0,58787.0
17.003904,41348.0,58804.0
17.017372,41347.0,58813.0
17.029924,41367.0,58787.0
17.042768,41364.0,58781.0
17.053736,41366.0,58792.0
17.0672,41347.0,58769.0
17.079756,41350.0,58738.0
17.0923,41338.0,58727.0
17.105136,41340.0,58696.0
17.116108,41349.0,58715.0
17.129592,41352.0,58671.0
17.142148,41361.0,58663.0
17.154976,41338.0,58657.0
17.16594,41340.0,58642.0
17.179412,41328.0,58668.0
17.19196,41353.0,58670.0
17.204796,41342.0,58666.0
17.21576,41332.0,58665.0
17.229236,41347.0,58656.0
17.24178,41365.0,58663.0
17.254608,41358.0,58659.0
17.26558,41334.0,58658.0
17.27906,41357.0,58665.0
17.291604,41348.0,58667.0
17.30444,41371.0,58650.0
17.315404,41364.0,58658.0
17.328876,41351.0,58661.0
17.341424,41371.0,58651.0
17.35398,41337.0,58659.0
17.366812,41340.0,58655.0
17.377784,41357.0,58649.0
17.391252,41353.0,58635.0
17.4038,41354.0,58641.0
17.416636,41348.0,58646.0
17.427604,41349.0,58642.0
17.44108,41368.0,58635.0
17.453624,41359.0,58641.0
17.466452,41365.0,58653.0
17.477424,41348.0,58644.0
17.4909,41380.0,58641.0
17.503452,41364.0,58672.0
17.516288,41376.0,58653.0
17.527256,41375.0,58654.0
17.540724,41363.0,58660.0
17.553272,41376.0,58646.0
17.566112,41372.0,58657.0
17.577084,41369.0,58656.0
17.590556,41383.0,58659.0
17.603116,41371.0,58662.0
17.615952,41372.0,58640.0
17.62692,41380.0,58651.0
17.6404,41363.0,58659.0
17.652948,41365.0,58658.0
17.665788,41373.0,58660.0
17.676752,41373.0,58679.0
17.690224,41358.0,58671.0
17.702772,41377.0,58679.0
17.715612,41379.0,58675.0
17.726584,41378.0,58692.0
17.74006,41361.0,58674.0
17.752616,41365.0,58678.0
17.765448,41403.0,58682.0
17.77642,41378.0,58675.0
17.7899,41385.0,58683.0
17.802456,41378.0,58694.0
17.815296,41397.0,58703.0
17.826268,41396.0,58703.0
17.839744,41384.0,58706.0
17.852292,41395.0,58688.0
17.865124,41384.0,58702.0
17.876092,41397.0,58697.0
17.889568,41380.0,58672.0
17.902124,41390.0,58654.0
17.914676,41379.0,58630.0
17.927512,41386.0,58594.0
17.938484,41378.0,58583.0
17.951952,41359.0,58554.0
17.964504,41364.0,58551.0
17.977352,41365.0,58513.0
17.988316,41363.0,58510.0
18.001788,41357.0,58488.0
18.014344,41377.0,58485.0
18.027184,41356.0,58491.0
18.038148,41361.0,58478.0
18.05162,41337.0,58459.0
18.064164,41369.0,58440.0
18.077004,41360.0,58465.0
18.087968,41363.0,58449.0
18.101436,41362.0,58472.0
18.113984,41376.0,58452.0
18.126812,41371.0,58449.0
18.137784,41372.0,58444.0
18.151252,41362.0,58440.0
18.163812,41364.0,58426.0
18.176656,41373.0,58431.0
18.18762,41358.0,58435.0
18.201092,41374.0,58439.0
18.21364,41348.0,58417.0
18.226196,41360.0,58409.0
18.239024,41356.0,58385.0
18.249992,41351.0,58408.0
18.26346,41352.0,58380.0
18.276012,41355.0,58413.0
18.288848,41338.0,58382.0
18.29982,41350.0,58392.0
18.313308,41352.0,58398.0
18.325856,41349.0,58398.0
18.338692,41350.0,58370.0
18.34966,41352.0,58385.0
18.363128,41346.0,58384.0
18.375688,41351.0,58383.0
18.388512,41374.0,58401.0
18.399484,41353.0,58383.0
18.41296,41364.0,58392.0
18.425504,41356.0,58412.0
18.438336,41371.0,58410.0
18.449308,41386.0,58418.0
18.46278,41376.0,58423.0
18.47532,41365.0,58424.0
18.487868,41374.0,58422.0
18.5007,41374.0,58428.0
18.511672,41378.0,58446.0
18.525148,41388.0,58452.0
18.537696,41387.0,58447.0
18.550528,41375.0,58456.0
18.5615,41391.0,58440.0
18.574972,41386.0,58458.0
18.587516,41396.0,58471.0
18.600352,41402.0,58473.0
18.611316,41368.0,58482.0
18.624792,41393.0,58474.0
18.637348,41386.0,58465.0
18.650176,41405.0,58492.0
18.66114,41401.0,58484.0
18.674624,41399.0,58503.0
18.687184,41411.0,58513.0
18.700024,41405.0,58520.0
18.710996,41403.0,58520.0
18.724464,41421.0,58516.0
18.737012,41418.0,58529.0
18.749852,41406.0,58539.0
18.760824,41411.0,58535.0
18.774308,41412.0,58509.0
18.786864,41415.0,58497.0
18.7997,41418.0,58503.0
18.810672,41404.0,58493.0
18.824148,41408.0,58452.0
18.836704,41407.0,58452.0
18.84954,41408.0,58442.0
18.860504,41413.0,58438.0
18.87398,41401.0,58422.0
18.886528,41398.0,58423.0
18.89936,41395.0,58421.0
18.910332,41408.0,58430.0
18.923812,41415.0,58414.0
18.936368,41417.0,58425.0
18.9492,41423.0,58412.0
18.960168,41414.0,58417.0
18.973652,41412.0,58437.0
18.986204,41426.0,58423.0
18.998752,41425.0,58431.0
19.011596,41428.0,58462.0
19.022564,41424.0,58437.0
19.03604,41423.0,58453.0
19.048592,41413.0,58461.0
19.061428,41436.0,58455.0
19.0724,41434.0,58449.0
19.085872,41436.0,58450.0
19.098424,41439.0,58457.0
19.11126,41441.0,58454.0
19.122228,41433.0,58467.0
19.135708,41438.0,58456.0
19.148256,41447.0,58464.0
19.161096,41435.0,58441.0
19.172056,41444.0,58457.0
19.185524,41443.0,58456.0
19.198084,41445.0,58447.0
19.210928,41433.0,58472.0
19.2219,41445.0,58452.0
19.235368,41436.0,58487.0
19.247916,41448.0,58462.0
19.260756,41455.0,58478.0
19.271724,41451.0,58475.0
19.285192,41450.0,58508.0
19.297748,41458.0,58504.0
19.310592,41465.0,58515.0
19.32156,41467.0,58532.0
19.33504,41455.0,58515.0
19.347592,41468.0,58540.0
19.360432,41478.0,58539.0
19.371404,41473.0,58559.0
19.384872,41474.0,58575.0
19.397424,41495.0,58600.0
19.410264,41498.0,58603.0
19.421236,41492.0,58604.0
19.434704,41500.0,58630.0
19.447264,41499.0,58636.0
19.460104,41475.0,58655.0
19.471064,41505.0,58667.0
19.484532,41508.0,58704.0
19.497084,41513.0,58695.0
19.509644,41509.0,58713.0
19.522476,41529.0,58727.0
19.533448,41543.0,58729.0
19.546912,41557.0,58768.0
19.559468,41543.0,58770.0
19.5723,41552.0,58778.0
19.583268,41538.0,58788.0
19.596748,41535.0,58799.0
19.609296,41577.0,58800.0
19.622132,41556.0,58796.0
19.633104,41549.0,58786.0
19.646588,41555.0,58802.0
19.659148,41557.0,58782.0
19.671992,41560.0,58775.0
19.682964,41583.0,58768.0
19.696432,41554.0,58764.0
19.709,41564.0,58746.0
19.721836,41569.0,58743.0
19.732808,41560.0,58756.0
19.746276,41552.0,58759.0
19.758824,41546.0,58775.0
19.771672,41549.0,58768.0
19.782644,41568.0,58757.0
19.79612,41574.0,58766.0
19.808672,41576.0,58773.0
19.821504,41576.0,58794.0
19.832476,41563.0,58774.0
19.845944,41587.0,58813.0
19.858496,41568.0,58804.0
19.87134,41579.0,58823.0
19.882308,41603.0,58813.0
19.89578,41576.0,58842.0
19.908332,41587.0,58816.0
19.921168,41578.0,58824.0
19.93214,41588.0,58850.0
19.945612,41592.0,58829.0
19.958164,41591.0,58835.0
19.971004,41607.0,58833.0
19.981976,41571.0,58823.0
19.995448,41599.0,58845.0
20.008004,41585.0,58838.0
20.02084,41593.0,58815.0
20.031804,41586.0,58820.0
20.045276,41583.0,58808.0
20.057828,41583.0,58819.0
20.07038,41580.0,58822.0
20.083216,41582.0,58810.0
20.094184,41581.0,58824.0
20.10766,41581.0,58833.0
20.120208,41593.0,58851.0
20.133044,41583.0,58839.0
20.144012,41587.0,58850.0
20.157492,41592.0,58838.0
20.170044,41576.0,58842.0
20.182876,41579.0,58850.0
20.193844,41595.0,58851.0
20.207316,41607.0,58860.0
20.219864,41607.0,58866.0
20.232708,41596.0,58894.0
20.24368,41596.0,58864.0
20.257152,41608.0,58876.0
20.269708,41596.0,58889.0
20.282544,41588.0,58887.0
20.293512,41598.0,58902.0
20.306992,41600.0,58899.0
20.319536,41607.0,58910.0
20.33238,41613.0,58895.0
20.343352,41596.0,58920.0
20.35682,41603.0,58931.0
20.36938,41614.0,58944.0
20.382212,41606.0,58937.0
20.393184,41603.0,58948.0
20.406652,41613.0,58940.0
20.419208,41609.0,58926.0
20.432036,41634.0,58943.0
20.443004,41606.0,58938.0
20.456484,41603.0,58928.0
20.469032,41602.0,58901.0
20.481872,41599.0,58895.0
20.49284,41606.0,58885.0
20.5063,41591.0,58848.0
20.518848,41588.0,58868.0
20.531408,41598.0,58845.0
20.544248,41589.0,58846.0
20.555212,41575.0,58827.0
20.568688,41598.0,58820.0
20.581236,41594.0,58822.0
20.594076,41587.0,58835.0
20.605044,41594.0,58816.0
20.61852,41596.0,58810.0
20.631072,41594.0,58840.0
20.643904,41578.0,58826.0
20.654864,41579.0,58815.0
20.66834,41604.0,58823.0
20.680896,41628.0,58836.0
20.693728,41597.0,58838.0
20.7047,41601.0,58828.0
20.718168,41593.0,58818.0
20.730716,41600.0,58799.0
20.743564,41597.0,58805.0
20.754532,41583.0,58818.0
20.768008,41564.0,58798.0
20.780556,41590.0,58808.0
20.793392,41586.0,58793.0
20.80436,41571.0,58779.0
20.817836,41567.0,58788.0
20.830388,41573.0,58773.0
20.842936,41583.0,58768.0
20.855772,41580.0,58757.0
20.866744,41588.0,58760.0
20.880208,41565.0,58767.0
20.892768,41579.0,58757.0
20.905604,41556.0,58767.0
20.916576,41578.0,58737.0
20.930044,41579.0,58764.0
20.942596,41566.0,58755.0
20.95544,41569.0,58751.0
20.966412,41562.0,58770.0
20.979872,41566.0,58775.0
20.99242,41562.0,58766.0
21.005248,41556.0,58770.0
21.01622,41587.0,58771.0
21.029684,41577.0,58777.0
21.04224,41563.0,58779.0
21.055068,41573.0,58777.0
21.06604,41588.0,58783.0
21.079508,41561.0,58789.0
21.092056,41592.0,58804.0
21.104608,41592.0,58792.0
21.11744,41586.0,58814.0
21.128408,41568.0,58801.0
21.14188,41571.0,58800.0
21.154424,41587.0,58796.0
21.167256,41579.0,58796.0
21.178224,41575.0,58811.0
21.191708,41588.0,58817.0
21.204256,41577.0,58831.0
21.217096,41579.0,58814.0
21.228068,41589.0,58822.0
21.24154,41600.0,58832.0
21.254084,41581.0,58819.0
21.266924,41585.0,58839.0
21.277896,41585.0,58836.0
21.291372,41589.0,58851.0
21.30392,41581.0,58839.0
21.316752,41579.0,58847.0
21.32772,41596.0,58823.0
21.341212,41583.0,58823.0
21.35376,41588.0,58794.0
21.3666,41590.0,58815.0
21.377572,41577.0,58778.0
21.39104,41573.0,58748.0
21.403588,41575.0,58752.0
21.416428,41578.0,58740.0
21.427396,41571.0,58745.0
21.440872,41565.0,58743.0
